timestamp,location,device_id,sensor_type,value,unit,latitude,longitude
2025-01-08T23:45:53.023727,Bucharest,TEMP002,temperature,18.52,C,44.429,26.104
2025-01-08T23:45:53.023727,Bucharest,TEMP003,temperature,18.16,C,44.4305,26.108
2025-01-08T23:45:53.023727,Bucharest,HUM001,humidity,85.38,%,44.4255,26.1
2025-01-08T23:45:53.023727,Bucharest,HUM002,humidity,84.86,%,44.431,26.105
2025-01-08T23:45:53.023727,Bucharest,HUM003,humidity,83.96,%,44.4325,26.109
2025-01-08T23:45:53.023727,Bucharest,AQI001,air_quality,55.26,AQI,44.428,26.1035
2025-01-08T23:45:53.023727,Bucharest,WIND001,wind_speed,11.44,km/h,44.427,26.1015
2025-01-09T00:45:53.023727,Bucharest,TEMP001,temperature,18.44,C,44.4268,26.1025
2025-01-09T00:45:53.023727,Bucharest,TEMP002,temperature,18.92,C,44.429,26.104
2025-01-09T00:45:53.023727,Bucharest,TEMP003,temperature,18.37,C,44.4305,26.108
2025-01-09T00:45:53.023727,Bucharest,HUM001,humidity,78.5,%,44.4255,26.1
2025-01-09T00:45:53.023727,Bucharest,HUM002,humidity,76.78,%,44.431,26.105
2025-01-09T00:45:53.023727,Bucharest,HUM003,humidity,80.52,%,44.4325,26.109
2025-01-09T00:45:53.023727,Bucharest,AQI001,air_quality,59.32,AQI,44.428,26.1035
2025-01-09T00:45:53.023727,Bucharest,WIND001,wind_speed,12.72,km/h,44.427,26.1015
2025-01-09T01:45:53.023727,Bucharest,TEMP001,temperature,18.23,C,44.4268,26.1025
2025-01-09T01:45:53.023727,Bucharest,TEMP002,temperature,18.33,C,44.429,26.104
2025-01-09T01:45:53.023727,Bucharest,TEMP003,temperature,18.8,C,44.4305,26.108
2025-01-09T01:45:53.023727,Bucharest,HUM001,humidity,82.19,%,44.4255,26.1
2025-01-09T01:45:53.023727,Bucharest,HUM002,humidity,82.22,%,44.431,26.105
2025-01-09T01:45:53.023727,Bucharest,HUM003,humidity,78.3,%,44.4325,26.109
2025-01-09T01:45:53.023727,Bucharest,AQI001,air_quality,47.4,AQI,44.428,26.1035
2025-01-09T01:45:53.023727,Bucharest,WIND001,wind_speed,12.33,km/h,44.427,26.1015
2025-01-09T02:45:53.023727,Bucharest,TEMP001,temperature,19.06,C,44.4268,26.1025
2025-01-09T02:45:53.023727,Bucharest,TEMP002,temperature,19.25,C,44.429,26.104
2025-01-09T02:45:53.023727,Bucharest,TEMP003,temperature,18.74,C,44.4305,26.108
2025-01-09T02:45:53.023727,Bucharest,HUM001,humidity,84.46,%,44.4255,26.1
2025-01-09T02:45:53.023727,Bucharest,HUM002,humidity,81.76,%,44.431,26.105
2025-01-09T02:45:53.023727,Bucharest,HUM003,humidity,80.05,%,44.4325,26.109
2025-01-09T02:45:53.023727,Bucharest,AQI001,air_quality,58.82,AQI,44.428,26.1035
2025-01-09T02:45:53.023727,Bucharest,WIND001,wind_speed,9.1,km/h,44.427,26.1015
2025-01-09T03:45:53.023727,Bucharest,TEMP001,temperature,20.22,C,44.4268,26.1025
2025-01-09T03:45:53.023727,Bucharest,TEMP002,temperature,19.64,C,44.429,26.104
2025-01-09T03:45:53.023727,Bucharest,TEMP003,temperature,19.67,C,44.4305,26.108
2025-01-09T03:45:53.023727,Bucharest,HUM001,humidity,84.83,%,44.4255,26.1
2025-01-09T03:45:53.023727,Bucharest,HUM002,humidity,80.23,%,44.431,26.105
2025-01-09T03:45:53.023727,Bucharest,HUM003,humidity,80.52,%,44.4325,26.109
2025-01-09T03:45:53.023727,Bucharest,AQI001,air_quality,46.31,AQI,44.428,26.1035
2025-01-09T03:45:53.023727,Bucharest,WIND001,wind_speed,12.06,km/h,44.427,26.1015
2025-01-09T04:45:53.023727,Bucharest,TEMP001,temperature,21.37,C,44.4268,26.1025
2025-01-09T04:45:53.023727,Bucharest,TEMP002,temperature,20.99,C,44.429,26.104
2025-01-09T04:45:53.023727,Bucharest,TEMP003,temperature,21.52,C,44.4305,26.108
2025-01-09T04:45:53.023727,Bucharest,HUM001,humidity,74.77,%,44.4255,26.1
2025-01-09T04:45:53.023727,Bucharest,HUM002,humidity,75.59,%,44.431,26.105
2025-01-09T04:45:53.023727,Bucharest,HUM003,humidity,80.93,%,44.4325,26.109
2025-01-09T04:45:53.023727,Bucharest,AQI001,air_quality,48.12,AQI,44.428,26.1035
2025-01-09T04:45:53.023727,Bucharest,WIND001,wind_speed,5.09,km/h,44.427,26.1015
2025-01-09T05:45:53.023727,Bucharest,TEMP001,temperature,22.1,C,44.4268,26.1025
2025-01-09T05:45:53.023727,Bucharest,TEMP002,temperature,22.61,C,44.429,26.104
2025-01-09T05:45:53.023727,Bucharest,TEMP003,temperature,22.08,C,44.4305,26.108
2025-01-09T05:45:53.023727,Bucharest,HUM001,humidity,81.86,%,44.4255,26.1
2025-01-09T05:45:53.023727,Bucharest,HUM002,humidity,78.87,%,44.431,26.105
2025-01-09T05:45:53.023727,Bucharest,HUM003,humidity,81.07,%,44.4325,26.109
2025-01-09T05:45:53.023727,Bucharest,AQI001,air_quality,51.23,AQI,44.428,26.1035
2025-01-09T05:45:53.023727,Bucharest,WIND001,wind_speed,6.87,km/h,44.427,26.1015
2025-01-09T06:45:53.023727,Bucharest,TEMP001,temperature,23.72,C,44.4268,26.1025
2025-01-09T06:45:53.023727,Bucharest,TEMP002,temperature,23.15,C,44.429,26.104
2025-01-09T06:45:53.023727,Bucharest,TEMP003,temperature,23.25,C,44.4305,26.108
2025-01-09T06:45:53.023727,Bucharest,HUM001,humidity,77.01,%,44.4255,26.1
2025-01-09T06:45:53.023727,Bucharest,HUM002,humidity,75.85,%,44.431,26.105
2025-01-09T06:45:53.023727,Bucharest,HUM003,humidity,78.1,%,44.4325,26.109
2025-01-09T06:45:53.023727,Bucharest,AQI001,air_quality,40.79,AQI,44.428,26.1035
2025-01-09T06:45:53.023727,Bucharest,WIND001,wind_speed,6.53,km/h,44.427,26.1015
2025-01-09T07:45:53.023727,Bucharest,TEMP001,temperature,24.79,C,44.4268,26.1025
2025-01-09T07:45:53.023727,Bucharest,TEMP002,temperature,24.51,C,44.429,26.104
2025-01-09T07:45:53.023727,Bucharest,TEMP003,temperature,24.77,C,44.4305,26.108
2025-01-09T07:45:53.023727,Bucharest,HUM001,humidity,80.08,%,44.4255,26.1
2025-01-09T07:45:53.023727,Bucharest,HUM002,humidity,80.06,%,44.431,26.105
2025-01-09T07:45:53.023727,Bucharest,HUM003,humidity,74.07,%,44.4325,26.109
2025-01-09T07:45:53.023727,Bucharest,AQI001,air_quality,81.56,AQI,44.428,26.1035
2025-01-09T07:45:53.023727,Bucharest,WIND001,wind_speed,8.65,km/h,44.427,26.1015
2025-01-09T08:45:53.023727,Bucharest,TEMP001,temperature,26.35,C,44.4268,26.1025
2025-01-09T08:45:53.023727,Bucharest,TEMP002,temperature,26.23,C,44.429,26.104
2025-01-09T08:45:53.023727,Bucharest,TEMP003,temperature,25.68,C,44.4305,26.108
2025-01-09T08:45:53.023727,Bucharest,HUM001,humidity,78.43,%,44.4255,26.1
2025-01-09T08:45:53.023727,Bucharest,HUM002,humidity,75.05,%,44.431,26.105
2025-01-09T08:45:53.023727,Bucharest,HUM003,humidity,70.4,%,44.4325,26.109
2025-01-09T08:45:53.023727,Bucharest,AQI001,air_quality,69.15,AQI,44.428,26.1035
2025-01-09T08:45:53.023727,Bucharest,WIND001,wind_speed,15.19,km/h,44.427,26.1015
2025-01-09T09:45:53.023727,Bucharest,TEMP001,temperature,26.69,C,44.4268,26.1025
2025-01-09T09:45:53.023727,Bucharest,TEMP002,temperature,26.75,C,44.429,26.104
2025-01-09T09:45:53.023727,Bucharest,TEMP003,temperature,27.18,C,44.4305,26.108
2025-01-09T09:45:53.023727,Bucharest,HUM001,humidity,69.16,%,44.4255,26.1
2025-01-09T09:45:53.023727,Bucharest,HUM002,humidity,70.31,%,44.431,26.105
2025-01-09T09:45:53.023727,Bucharest,HUM003,humidity,71.92,%,44.4325,26.109
2025-01-09T09:45:53.023727,Bucharest,AQI001,air_quality,67.68,AQI,44.428,26.1035
2025-01-09T09:45:53.023727,Bucharest,WIND001,wind_speed,11.6,km/h,44.427,26.1015
2025-01-09T10:45:53.023727,Bucharest,TEMP001,temperature,27.68,C,44.4268,26.1025
2025-01-09T10:45:53.023727,Bucharest,TEMP002,temperature,27.42,C,44.429,26.104
2025-01-09T10:45:53.023727,Bucharest,TEMP003,temperature,28.0,C,44.4305,26.108
2025-01-09T10:45:53.023727,Bucharest,HUM001,humidity,67.94,%,44.4255,26.1
2025-01-09T10:45:53.023727,Bucharest,HUM002,humidity,68.19,%,44.431,26.105
2025-01-09T10:45:53.023727,Bucharest,HUM003,humidity,72.97,%,44.4325,26.109
2025-01-09T10:45:53.023727,Bucharest,AQI001,air_quality,80.17,AQI,44.428,26.1035
2025-01-09T10:45:53.023727,Bucharest,WIND001,wind_speed,10.92,km/h,44.427,26.1015
2025-01-09T11:45:53.023727,Bucharest,TEMP001,temperature,28.2,C,44.4268,26.1025
2025-01-09T11:45:53.023727,Bucharest,TEMP002,temperature,28.29,C,44.429,26.104
2025-01-09T11:45:53.023727,Bucharest,TEMP003,temperature,28.1,C,44.4305,26.108
2025-01-09T11:45:53.023727,Bucharest,HUM001,humidity,68.3,%,44.4255,26.1
2025-01-09T11:45:53.023727,Bucharest,HUM002,humidity,73.96,%,44.431,26.105
2025-01-09T11:45:53.023727,Bucharest,HUM003,humidity,69.53,%,44.4325,26.109
2025-01-09T11:45:53.023727,Bucharest,AQI001,air_quality,51.95,AQI,44.428,26.1035
2025-01-09T11:45:53.023727,Bucharest,WIND001,wind_speed,17.71,km/h,44.427,26.1015
2025-01-09T12:45:53.023727,Bucharest,TEMP001,temperature,28.87,C,44.4268,26.1025
2025-01-09T12:45:53.023727,Bucharest,TEMP002,temperature,28.25,C,44.429,26.104
2025-01-09T12:45:53.023727,Bucharest,TEMP003,temperature,28.95,C,44.4305,26.108
2025-01-09T12:45:53.023727,Bucharest,HUM001,humidity,72.12,%,44.4255,26.1
2025-01-09T12:45:53.023727,Bucharest,HUM002,humidity,72.85,%,44.431,26.105
2025-01-09T12:45:53.023727,Bucharest,HUM003,humidity,66.27,%,44.4325,26.109
2025-01-09T12:45:53.023727,Bucharest,AQI001,air_quality,44.7,AQI,44.428,26.1035
2025-01-09T12:45:53.023727,Bucharest,WIND001,wind_speed,16.1,km/h,44.427,26.1015
2025-01-09T13:45:53.023727,Bucharest,TEMP001,temperature,28.52,C,44.4268,26.1025
2025-01-09T13:45:53.023727,Bucharest,TEMP002,temperature,27.98,C,44.429,26.104
2025-01-09T13:45:53.023727,Bucharest,TEMP003,temperature,28.71,C,44.4305,26.108
2025-01-09T13:45:53.023727,Bucharest,HUM001,humidity,76.22,%,44.4255,26.1
2025-01-09T13:45:53.023727,Bucharest,HUM002,humidity,66.8,%,44.431,26.105
2025-01-09T13:45:53.023727,Bucharest,HUM003,humidity,68.42,%,44.4325,26.109
2025-01-09T13:45:53.023727,Bucharest,AQI001,air_quality,49.75,AQI,44.428,26.1035
2025-01-09T13:45:53.023727,Bucharest,WIND001,wind_speed,14.27,km/h,44.427,26.1015
2025-01-09T14:45:53.023727,Bucharest,TEMP001,temperature,27.87,C,44.4268,26.1025
2025-01-09T14:45:53.023727,Bucharest,TEMP002,temperature,28.34,C,44.429,26.104
2025-01-09T14:45:53.023727,Bucharest,TEMP003,temperature,28.08,C,44.4305,26.108
2025-01-09T14:45:53.023727,Bucharest,HUM001,humidity,73.71,%,44.4255,26.1
2025-01-09T14:45:53.023727,Bucharest,HUM002,humidity,75.34,%,44.431,26.105
2025-01-09T14:45:53.023727,Bucharest,HUM003,humidity,67.91,%,44.4325,26.109
2025-01-09T14:45:53.023727,Bucharest,AQI001,air_quality,50.13,AQI,44.428,26.1035
2025-01-09T14:45:53.023727,Bucharest,WIND001,wind_speed,19.3,km/h,44.427,26.1015
2025-01-09T15:45:53.023727,Bucharest,TEMP001,temperature,27.38,C,44.4268,26.1025
2025-01-09T15:45:53.023727,Bucharest,TEMP002,temperature,27.19,C,44.429,26.104
2025-01-09T15:45:53.023727,Bucharest,TEMP003,temperature,27.4,C,44.4305,26.108
2025-01-09T15:45:53.023727,Bucharest,HUM001,humidity,70.3,%,44.4255,26.1
2025-01-09T15:45:53.023727,Bucharest,HUM002,humidity,68.81,%,44.431,26.105
2025-01-09T15:45:53.023727,Bucharest,HUM003,humidity,75.77,%,44.4325,26.109
2025-01-09T15:45:53.023727,Bucharest,AQI001,air_quality,52.85,AQI,44.428,26.1035
2025-01-09T15:45:53.023727,Bucharest,WIND001,wind_speed,15.4,km/h,44.427,26.1015
2025-01-09T16:45:53.023727,Bucharest,TEMP001,temperature,25.95,C,44.4268,26.1025
2025-01-09T16:45:53.023727,Bucharest,TEMP002,temperature,25.7,C,44.429,26.104
2025-01-09T16:45:53.023727,Bucharest,TEMP003,temperature,25.76,C,44.4305,26.108
2025-01-09T16:45:53.023727,Bucharest,HUM001,humidity,78.28,%,44.4255,26.1
2025-01-09T16:45:53.023727,Bucharest,HUM002,humidity,77.54,%,44.431,26.105
2025-01-09T16:45:53.023727,Bucharest,HUM003,humidity,69.45,%,44.4325,26.109
2025-01-09T16:45:53.023727,Bucharest,AQI001,air_quality,73.93,AQI,44.428,26.1035
2025-01-09T16:45:53.023727,Bucharest,WIND001,wind_speed,11.65,km/h,44.427,26.1015
2025-01-09T17:45:53.023727,Bucharest,TEMP001,temperature,25.31,C,44.4268,26.1025
2025-01-09T17:45:53.023727,Bucharest,TEMP002,temperature,24.73,C,44.429,26.104
2025-01-09T17:45:53.023727,Bucharest,TEMP003,temperature,24.78,C,44.4305,26.108
2025-01-09T17:45:53.023727,Bucharest,HUM001,humidity,73.96,%,44.4255,26.1
2025-01-09T17:45:53.023727,Bucharest,HUM002,humidity,78.91,%,44.431,26.105
2025-01-09T17:45:53.023727,Bucharest,HUM003,humidity,72.35,%,44.4325,26.109
2025-01-09T17:45:53.023727,Bucharest,AQI001,air_quality,71.96,AQI,44.428,26.1035
2025-01-09T17:45:53.023727,Bucharest,WIND001,wind_speed,14.91,km/h,44.427,26.1015
2025-01-09T18:45:53.023727,Bucharest,TEMP001,temperature,23.76,C,44.4268,26.1025
2025-01-09T18:45:53.023727,Bucharest,TEMP002,temperature,23.97,C,44.429,26.104
2025-01-09T18:45:53.023727,Bucharest,TEMP003,temperature,24.04,C,44.4305,26.108
2025-01-09T18:45:53.023727,Bucharest,HUM001,humidity,79.54,%,44.4255,26.1
2025-01-09T18:45:53.023727,Bucharest,HUM002,humidity,80.83,%,44.431,26.105
2025-01-09T18:45:53.023727,Bucharest,HUM003,humidity,79.48,%,44.4325,26.109
2025-01-09T18:45:53.023727,Bucharest,AQI001,air_quality,71.52,AQI,44.428,26.1035
2025-01-09T18:45:53.023727,Bucharest,WIND001,wind_speed,19.96,km/h,44.427,26.1015
2025-01-09T19:45:53.023727,Bucharest,TEMP001,temperature,22.15,C,44.4268,26.1025
2025-01-09T19:45:53.023727,Bucharest,TEMP002,temperature,21.89,C,44.429,26.104
2025-01-09T19:45:53.023727,Bucharest,TEMP003,temperature,22.28,C,44.4305,26.108
2025-01-09T19:45:53.023727,Bucharest,HUM001,humidity,75.45,%,44.4255,26.1
2025-01-09T19:45:53.023727,Bucharest,HUM002,humidity,80.21,%,44.431,26.105
2025-01-09T19:45:53.023727,Bucharest,HUM003,humidity,76.41,%,44.4325,26.109
2025-01-09T19:45:53.023727,Bucharest,AQI001,air_quality,81.67,AQI,44.428,26.1035
2025-01-09T19:45:53.023727,Bucharest,WIND001,wind_speed,10.99,km/h,44.427,26.1015
2025-01-09T20:45:53.023727,Bucharest,TEMP001,temperature,21.24,C,44.4268,26.1025
2025-01-09T20:45:53.023727,Bucharest,TEMP002,temperature,21.27,C,44.429,26.104
2025-01-09T20:45:53.023727,Bucharest,TEMP003,temperature,20.96,C,44.4305,26.108
2025-01-09T20:45:53.023727,Bucharest,HUM001,humidity,77.76,%,44.4255,26.1
2025-01-09T20:45:53.023727,Bucharest,HUM002,humidity,82.17,%,44.431,26.105
2025-01-09T20:45:53.023727,Bucharest,HUM003,humidity,81.94,%,44.4325,26.109
2025-01-09T20:45:53.023727,Bucharest,AQI001,air_quality,42.47,AQI,44.428,26.1035
2025-01-09T20:45:53.023727,Bucharest,WIND001,wind_speed,14.64,km/h,44.427,26.1015
2025-01-09T21:45:53.023727,Bucharest,TEMP001,temperature,20.27,C,44.4268,26.1025
2025-01-09T21:45:53.023727,Bucharest,TEMP002,temperature,20.09,C,44.429,26.104
2025-01-09T21:45:53.023727,Bucharest,TEMP003,temperature,20.13,C,44.4305,26.108
2025-01-09T21:45:53.023727,Bucharest,HUM001,humidity,75.85,%,44.4255,26.1
2025-01-09T21:45:53.023727,Bucharest,HUM002,humidity,78.32,%,44.431,26.105
2025-01-09T21:45:53.023727,Bucharest,HUM003,humidity,79.73,%,44.4325,26.109
2025-01-09T21:45:53.023727,Bucharest,AQI001,air_quality,58.99,AQI,44.428,26.1035
2025-01-09T21:45:53.023727,Bucharest,WIND001,wind_speed,9.27,km/h,44.427,26.1015
2025-01-09T22:45:53.023727,Bucharest,TEMP001,temperature,19.01,C,44.4268,26.1025
2025-01-09T22:45:53.023727,Bucharest,TEMP002,temperature,19.34,C,44.429,26.104
2025-01-09T22:45:53.023727,Bucharest,TEMP003,temperature,19.65,C,44.4305,26.108
2025-01-09T22:45:53.023727,Bucharest,HUM001,humidity,76.56,%,44.4255,26.1
2025-01-09T22:45:53.023727,Bucharest,HUM002,humidity,83.93,%,44.431,26.105
2025-01-09T22:45:53.023727,Bucharest,HUM003,humidity,83.05,%,44.4325,26.109
2025-01-09T22:45:53.023727,Bucharest,AQI001,air_quality,46.56,AQI,44.428,26.1035
2025-01-09T22:45:53.023727,Bucharest,WIND001,wind_speed,12.84,km/h,44.427,26.1015
2025-01-09T23:45:53.023727,Bucharest,TEMP001,temperature,18.79,C,44.4268,26.1025
2025-01-09T23:45:53.023727,Bucharest,TEMP002,temperature,18.89,C,44.429,26.104
2025-01-09T23:45:53.023727,Bucharest,TEMP003,temperature,19.1,C,44.4305,26.108
2025-01-09T23:45:53.023727,Bucharest,HUM001,humidity,76.93,%,44.4255,26.1
2025-01-09T23:45:53.023727,Bucharest,HUM002,humidity,85.66,%,44.431,26.105
2025-01-09T23:45:53.023727,Bucharest,HUM003,humidity,77.02,%,44.4325,26.109
2025-01-09T23:45:53.023727,Bucharest,AQI001,air_quality,51.78,AQI,44.428,26.1035
2025-01-09T23:45:53.023727,Bucharest,WIND001,wind_speed,5.51,km/h,44.427,26.1015
2025-01-10T00:45:53.023727,Bucharest,TEMP001,temperature,18.31,C,44.4268,26.1025
2025-01-10T00:45:53.023727,Bucharest,TEMP002,temperature,18.51,C,44.429,26.104
2025-01-10T00:45:53.023727,Bucharest,TEMP003,temperature,18.85,C,44.4305,26.108
2025-01-10T00:45:53.023727,Bucharest,HUM001,humidity,84.94,%,44.4255,26.1
2025-01-10T00:45:53.023727,Bucharest,HUM002,humidity,81.25,%,44.431,26.105
2025-01-10T00:45:53.023727,Bucharest,HUM003,humidity,78.79,%,44.4325,26.109
2025-01-10T00:45:53.023727,Bucharest,AQI001,air_quality,50.1,AQI,44.428,26.1035
2025-01-10T00:45:53.023727,Bucharest,WIND001,wind_speed,7.24,km/h,44.427,26.1015
2025-01-10T01:45:53.023727,Bucharest,TEMP001,temperature,18.63,C,44.4268,26.1025
2025-01-10T01:45:53.023727,Bucharest,TEMP002,temperature,19.11,C,44.429,26.104
2025-01-10T01:45:53.023727,Bucharest,TEMP003,temperature,18.5,C,44.4305,26.108
2025-01-10T01:45:53.023727,Bucharest,HUM001,humidity,80.29,%,44.4255,26.1
2025-01-10T01:45:53.023727,Bucharest,HUM002,humidity,84.49,%,44.431,26.105
2025-01-10T01:45:53.023727,Bucharest,HUM003,humidity,76.39,%,44.4325,26.109
2025-01-10T01:45:53.023727,Bucharest,AQI001,air_quality,50.88,AQI,44.428,26.1035
2025-01-10T01:45:53.023727,Bucharest,WIND001,wind_speed,12.61,km/h,44.427,26.1015
2025-01-10T02:45:53.023727,Bucharest,TEMP001,temperature,19.58,C,44.4268,26.1025
2025-01-10T02:45:53.023727,Bucharest,TEMP002,temperature,19.77,C,44.429,26.104
2025-01-10T02:45:53.023727,Bucharest,TEMP003,temperature,19.49,C,44.4305,26.108
2025-01-10T02:45:53.023727,Bucharest,HUM001,humidity,80.81,%,44.4255,26.1
2025-01-10T02:45:53.023727,Bucharest,HUM002,humidity,77.85,%,44.431,26.105
2025-01-10T02:45:53.023727,Bucharest,HUM003,humidity,82.74,%,44.4325,26.109
2025-01-10T02:45:53.023727,Bucharest,AQI001,air_quality,43.76,AQI,44.428,26.1035
2025-01-10T02:45:53.023727,Bucharest,WIND001,wind_speed,12.68,km/h,44.427,26.1015
2025-01-10T03:45:53.023727,Bucharest,TEMP001,temperature,19.75,C,44.4268,26.1025
2025-01-10T03:45:53.023727,Bucharest,TEMP002,temperature,19.94,C,44.429,26.104
2025-01-10T03:45:53.023727,Bucharest,TEMP003,temperature,19.98,C,44.4305,26.108
2025-01-10T03:45:53.023727,Bucharest,HUM001,humidity,80.89,%,44.4255,26.1
2025-01-10T03:45:53.023727,Bucharest,HUM002,humidity,78.23,%,44.431,26.105
2025-01-10T03:45:53.023727,Bucharest,HUM003,humidity,82.39,%,44.4325,26.109
2025-01-10T03:45:53.023727,Bucharest,AQI001,air_quality,50.09,AQI,44.428,26.1035
2025-01-10T03:45:53.023727,Bucharest,WIND001,wind_speed,14.74,km/h,44.427,26.1015
2025-01-10T04:45:53.023727,Bucharest,TEMP001,temperature,20.75,C,44.4268,26.1025
2025-01-10T04:45:53.023727,Bucharest,TEMP002,temperature,20.75,C,44.429,26.104
2025-01-10T04:45:53.023727,Bucharest,TEMP003,temperature,21.66,C,44.4305,26.108
2025-01-10T04:45:53.023727,Bucharest,HUM001,humidity,77.13,%,44.4255,26.1
2025-01-10T04:45:53.023727,Bucharest,HUM002,humidity,83.69,%,44.431,26.105
2025-01-10T04:45:53.023727,Bucharest,HUM003,humidity,73.55,%,44.4325,26.109
2025-01-10T04:45:53.023727,Bucharest,AQI001,air_quality,46.8,AQI,44.428,26.1035
2025-01-10T04:45:53.023727,Bucharest,WIND001,wind_speed,6.5,km/h,44.427,26.1015
2025-01-10T05:45:53.023727,Bucharest,TEMP001,temperature,22.61,C,44.4268,26.1025
2025-01-10T05:45:53.023727,Bucharest,TEMP002,temperature,22.38,C,44.429,26.104
2025-01-10T05:45:53.023727,Bucharest,TEMP003,temperature,22.16,C,44.4305,26.108
2025-01-10T05:45:53.023727,Bucharest,HUM001,humidity,77.65,%,44.4255,26.1
2025-01-10T05:45:53.023727,Bucharest,HUM002,humidity,74.27,%,44.431,26.105
2025-01-10T05:45:53.023727,Bucharest,HUM003,humidity,74.53,%,44.4325,26.109
2025-01-10T05:45:53.023727,Bucharest,AQI001,air_quality,42.77,AQI,44.428,26.1035
2025-01-10T05:45:53.023727,Bucharest,WIND001,wind_speed,9.66,km/h,44.427,26.1015
2025-01-10T06:45:53.023727,Bucharest,TEMP001,temperature,23.31,C,44.4268,26.1025
2025-01-10T06:45:53.023727,Bucharest,TEMP002,temperature,23.66,C,44.429,26.104
2025-01-10T06:45:53.023727,Bucharest,TEMP003,temperature,23.62,C,44.4305,26.108
2025-01-10T06:45:53.023727,Bucharest,HUM001,humidity,77.6,%,44.4255,26.1
2025-01-10T06:45:53.023727,Bucharest,HUM002,humidity,75.55,%,44.431,26.105
2025-01-10T06:45:53.023727,Bucharest,HUM003,humidity,71.52,%,44.4325,26.109
2025-01-10T06:45:53.023727,Bucharest,AQI001,air_quality,48.02,AQI,44.428,26.1035
2025-01-10T06:45:53.023727,Bucharest,WIND001,wind_speed,7.24,km/h,44.427,26.1015
2025-01-10T07:45:53.023727,Bucharest,TEMP001,temperature,24.71,C,44.4268,26.1025
2025-01-10T07:45:53.023727,Bucharest,TEMP002,temperature,24.57,C,44.429,26.104
2025-01-10T07:45:53.023727,Bucharest,TEMP003,temperature,24.62,C,44.4305,26.108
2025-01-10T07:45:53.023727,Bucharest,HUM001,humidity,69.83,%,44.4255,26.1
2025-01-10T07:45:53.023727,Bucharest,HUM002,humidity,76.35,%,44.431,26.105
2025-01-10T07:45:53.023727,Bucharest,HUM003,humidity,80.25,%,44.4325,26.109
2025-01-10T07:45:53.023727,Bucharest,AQI001,air_quality,66.07,AQI,44.428,26.1035
2025-01-10T07:45:53.023727,Bucharest,WIND001,wind_speed,14.2,km/h,44.427,26.1015
2025-01-10T08:45:53.023727,Bucharest,TEMP001,temperature,26.08,C,44.4268,26.1025
2025-01-10T08:45:53.023727,Bucharest,TEMP002,temperature,25.84,C,44.429,26.104
2025-01-10T08:45:53.023727,Bucharest,TEMP003,temperature,26.6,C,44.4305,26.108
2025-01-10T08:45:53.023727,Bucharest,HUM001,humidity,71.41,%,44.4255,26.1
2025-01-10T08:45:53.023727,Bucharest,HUM002,humidity,68.41,%,44.431,26.105
2025-01-10T08:45:53.023727,Bucharest,HUM003,humidity,73.22,%,44.4325,26.109
2025-01-10T08:45:53.023727,Bucharest,AQI001,air_quality,74.96,AQI,44.428,26.1035
2025-01-10T08:45:53.023727,Bucharest,WIND001,wind_speed,12.79,km/h,44.427,26.1015
2025-01-10T09:45:53.023727,Bucharest,TEMP001,temperature,27.26,C,44.4268,26.1025
2025-01-10T09:45:53.023727,Bucharest,TEMP002,temperature,27.1,C,44.429,26.104
2025-01-10T09:45:53.023727,Bucharest,TEMP003,temperature,27.37,C,44.4305,26.108
2025-01-10T09:45:53.023727,Bucharest,HUM001,humidity,70.95,%,44.4255,26.1
2025-01-10T09:45:53.023727,Bucharest,HUM002,humidity,78.1,%,44.431,26.105
2025-01-10T09:45:53.023727,Bucharest,HUM003,humidity,69.18,%,44.4325,26.109
2025-01-10T09:45:53.023727,Bucharest,AQI001,air_quality,65.69,AQI,44.428,26.1035
2025-01-10T09:45:53.023727,Bucharest,WIND001,wind_speed,12.22,km/h,44.427,26.1015
2025-01-10T10:45:53.023727,Bucharest,TEMP001,temperature,28.23,C,44.4268,26.1025
2025-01-10T10:45:53.023727,Bucharest,TEMP002,temperature,27.61,C,44.429,26.104
2025-01-10T10:45:53.023727,Bucharest,TEMP003,temperature,28.34,C,44.4305,26.108
2025-01-10T10:45:53.023727,Bucharest,HUM001,humidity,73.43,%,44.4255,26.1
2025-01-10T10:45:53.023727,Bucharest,HUM002,humidity,73.54,%,44.431,26.105
2025-01-10T10:45:53.023727,Bucharest,HUM003,humidity,73.22,%,44.4325,26.109
2025-01-10T10:45:53.023727,Bucharest,AQI001,air_quality,83.96,AQI,44.428,26.1035
2025-01-10T10:45:53.023727,Bucharest,WIND001,wind_speed,16.42,km/h,44.427,26.1015
2025-01-10T11:45:53.023727,Bucharest,TEMP001,temperature,28.07,C,44.4268,26.1025
2025-01-10T11:45:53.023727,Bucharest,TEMP002,temperature,28.32,C,44.429,26.104
2025-01-10T11:45:53.023727,Bucharest,TEMP003,temperature,28.14,C,44.4305,26.108
2025-01-10T11:45:53.023727,Bucharest,HUM001,humidity,73.82,%,44.4255,26.1
2025-01-10T11:45:53.023727,Bucharest,HUM002,humidity,70.82,%,44.431,26.105
2025-01-10T11:45:53.023727,Bucharest,HUM003,humidity,72.89,%,44.4325,26.109
2025-01-10T11:45:53.023727,Bucharest,AQI001,air_quality,41.94,AQI,44.428,26.1035
2025-01-10T11:45:53.023727,Bucharest,WIND001,wind_speed,17.6,km/h,44.427,26.1015
2025-01-10T12:45:53.023727,Bucharest,TEMP001,temperature,29.15,C,44.4268,26.1025
